Actual_RUL,Predicted_RUL,Uncertainty,Lower_Bound,Upper_Bound
89.0,110.14116760253906,4.9962816470488915,100.34845557432322,119.93387963075489
88.0,111.55902725219727,5.862978584224142,100.06758922711795,123.05046527727659
87.0,110.7835417175293,4.9061943537129595,101.1674007842519,120.39968265080671
86.0,114.34184829711914,5.20494115819951,104.1401636270481,124.54353296719019
85.0,116.92189498901367,4.883288677255809,107.35064918159227,126.49314079643506
84.0,113.76152206420899,6.081784928749586,101.8412236038598,125.68182052455818
83.0,117.27840774536133,3.981589378529621,109.47449256344328,125.08232292727939
82.0,117.04176635742188,5.13934988475932,106.9686405832936,127.11489213155015
81.0,113.19506256103516,5.374649306833442,102.66074991964162,123.7293752024287
80.0,114.22950927734375,5.526186110991037,103.39818449980132,125.06083405488619
79.0,114.21410629272461,5.590476022236811,103.25677328914045,125.17143929630876
78.0,115.39393371582031,4.550315002588138,106.47531631074756,124.31255112089306
77.0,115.5706559753418,5.584962806306864,104.62412887498034,126.51718307570324
76.0,115.82512161254883,5.627085646960636,104.79603374450598,126.85420948059168
75.0,114.02437576293946,5.016864179913256,104.19132197030947,123.85742955556944
74.0,112.88179962158203,4.562596861122504,103.93910977378192,121.82448946938214
73.0,114.58514389038086,5.087397864562803,104.61384407583778,124.55644370492395
72.0,115.37323501586914,5.3924004883798,104.80413005864473,125.94233997309355
71.0,115.34799713134765,4.0812695152985885,107.34870888136243,123.34728538133288
70.0,114.69414993286132,5.506445710297382,103.90151634067846,125.48678352504419
69.0,114.50890701293946,5.394122062420571,103.93642777059515,125.08138625528377
68.0,111.81673477172852,5.65847613584841,100.72612154546563,122.90734799799141
67.0,107.44815826416016,5.077781904009409,97.49570573230172,117.4006107960186
66.0,109.26469039916992,5.0727000528958115,99.32219829549413,119.20718250284571
65.0,96.18422760009766,5.195483144305505,86.00108063725887,106.36737456293645
64.0,105.5732243347168,4.579119325202039,96.5981504573208,114.5482982121128
63.0,102.54275436401367,4.882417971850878,92.97321513918595,112.1122935888414
62.0,101.3889714050293,4.57976117959993,92.41263949301343,110.36530331704516
61.0,103.97248397827148,5.415439068880335,93.35822340326602,114.58674455327694
60.0,101.6887614440918,4.421017578556934,93.0235669901202,110.35395589806339
59.0,94.31901306152344,4.728790796174166,85.05058310102207,103.5874430220248
58.0,87.30378768920899,3.9761616417732633,79.5105108713334,95.09706450708458
57.0,83.95233322143555,3.960142960153614,76.19045301953447,91.71421342333663
56.0,83.90112060546875,3.9611472403631174,76.13727201435704,91.66496919658046
55.0,81.83313903808593,3.906748850970195,74.17591129018435,89.49036678598752
54.0,83.23179107666016,4.918157432776875,73.59220250841749,92.87137964490283
53.0,68.74671691894531,4.2386542528567155,60.438954583346145,77.05447925454447
52.0,69.3428337097168,3.500471356158915,62.48190985164533,76.20375756778827
51.0,64.87477882385254,3.6650936214266188,57.69119532585636,72.0583623218487
50.0,60.085698165893554,3.485546415794445,53.25402719093644,66.91736914085067
49.0,52.04075942993164,3.398608279915114,45.37948720129802,58.70203165856526
48.0,48.944399719238284,3.7595325623640066,41.575715897004834,56.313083541471734
47.0,44.99482849121094,3.080507717973888,38.95703336398212,51.03262361843976
46.0,43.39369750976562,2.8006669498457857,37.90439028806789,48.88300473146336
45.0,43.75350593566895,3.1400873302134222,37.59893476845064,49.908077102887255
44.0,36.47579845428467,3.252535333227771,30.10082920115824,42.8507677074111
43.0,36.019346466064455,2.8191009045494706,30.493908693147493,41.54478423898142
42.0,39.309141883850096,3.4398306023902507,32.5670739031652,46.05120986453499
41.0,38.25929992675781,3.6635513554911694,31.07873926999512,45.439860583520506
40.0,40.94350734710693,3.3645739570992936,34.34894239119232,47.53807230302154
39.0,42.613889389038086,3.289819774213217,36.165842631580176,49.061936146495995
38.0,46.85744873046875,3.6264693943849706,39.749568717474205,53.96532874346329
37.0,46.42994171142578,3.220080288033687,40.11858434687976,52.74129907597181
36.0,48.30642234802246,3.55660697288944,41.33547268115915,55.27737201488576
35.0,47.483390197753906,3.3997207557818756,40.81993751642143,54.14684287908638
34.0,43.75942855834961,3.7306847126226543,36.44728652160921,51.071570595090016
33.0,47.736494903564456,3.4435197568908698,40.98719618005835,54.485793627070564
32.0,46.829316024780276,3.737612524556573,39.503595476649394,54.15503657291116
31.0,42.326390228271485,2.917368483077397,36.608348001439786,48.044432455103184
30.0,38.99264720916748,3.7345588363057014,31.672911890008304,46.31238252832665
29.0,36.337001991271975,3.692069467355535,29.100545835255126,43.573458147288825
28.0,35.83719570159912,3.257115530997048,29.453249260844906,42.22114214235334
27.0,34.03226276397705,3.0299752644261946,28.09351124570171,39.97101428225239
26.0,33.8439831161499,3.179884476087617,27.61140954301817,40.07655668928163
25.0,31.76377876281738,2.8843210592084283,26.110509486768862,37.4170480388659
24.0,25.774833068847656,3.2050420991492654,19.492950554515097,32.056715583180214
23.0,25.95240396499634,3.6823238984882325,18.735049123959403,33.16975880603327
22.0,26.23403102874756,2.8813123651488213,20.586658793055868,31.88140326443925
21.0,22.546669025421142,3.221029061321006,16.23345206523197,28.859885985610315
20.0,19.43543239593506,3.242789569124085,13.079564840451853,25.791299951418267
19.0,17.524661235809326,3.0013451978765358,11.642024647971315,23.407297823647337
18.0,18.08618347167969,3.0585193261508064,12.091485592424108,24.08088135093527
17.0,16.193105030059815,3.1164748319285884,10.084814359479783,22.301395700639848
16.0,16.860471572875976,2.9129188289682935,11.151150668098122,22.56979247765383
15.0,15.574819793701172,3.6811219327780966,8.359820805456103,22.78981878194624
14.0,14.969127750396728,3.3477321965207625,8.407572645216034,21.530682855577425
13.0,12.930834808349609,2.9263508728980936,7.195187097469345,18.666482519229874
12.0,11.697888317108154,3.35261533168917,5.126762266997381,18.269014367218926
11.0,9.636868090629578,3.2873766598491705,3.193609837325204,16.08012634393395
10.0,9.66819489479065,3.838543594034354,2.144649450483316,17.191740339097983
9.0,9.904969611167907,3.3589977306454784,3.321334059102769,16.488605163233046
8.0,7.683155541419983,3.2074437836001897,1.3965657255636108,13.969745357276356
7.0,7.309843883514405,3.815637791471799,-0.16880618777032108,14.78849395479913
6.0,5.3322166204452515,3.6415540233060026,-1.8052292652345132,12.469662506125015
5.0,4.61724130153656,3.8100272663100343,-2.850412140431107,12.084894743504227
4.0,2.249498796463013,3.4386210688415018,-4.490198498466331,8.989196091392357
3.0,0.34962045669555664,3.3254520127207194,-6.168265488237053,6.867506401628167
2.0,0.06486150979995728,3.488706957359985,-6.773004126625613,6.902727146225528
1.0,-0.8600355219841004,3.234687861911994,-7.2000237313316084,5.479952687363408
0.0,-1.0270010495185853,3.91730240752965,-8.704913768276699,6.6509116692395285
125.0,117.61386001586914,6.198622953707189,105.46455902660304,129.76316100513523
125.0,116.96516021728516,4.787645132336956,107.58137575790472,126.3489446766656
125.0,115.7380613708496,4.461415294859688,106.99368739292461,124.4824353487746
125.0,117.68541580200196,4.716190274259851,108.44168286445264,126.92914873955127
