Feature,Importance
sensor_4_t-29,0.0004024842499533508
sensor_4_t-10,0.00039854137487816777
sensor_21_t-37,0.00039747464122976783
sensor_14_t-18,0.00039557709861477817
sensor_11_t-10,0.00039392386372540285
sensor_21_t-8,0.00039195206013762474
sensor_14_t-31,0.0003879598071344709
sensor_13_t-33,0.00038788686947287477
sensor_21_t-7,0.0003842680020176857
sensor_21_t-36,0.0003836212596271319
sensor_7_t-10,0.0003832209987420191
sensor_12_t-10,0.00038271140304360293
sensor_9_t-21,0.0003824233031011762
sensor_14_t-32,0.00038090435584880317
sensor_2_t-34,0.000379544146093497
sensor_2_t-39,0.00037936399331890794
sensor_14_t-19,0.0003786545479997106
sensor_3_t-37,0.00037700890520493664
sensor_15_t-8,0.00037689305058797906
sensor_7_t-32,0.0003747537222320748
sensor_15_t-30,0.000373996447353664
sensor_15_t-34,0.0003736710337084711
sensor_3_t-5,0.000372693805415528
sensor_20_t-5,0.0003701943899106213
sensor_4_t-12,0.0003675722019864411
sensor_20_t-39,0.00036724689376863105
sensor_13_t-35,0.0003654812675102651
sensor_2_t-36,0.0003637616422981023
sensor_21_t-35,0.00036317376604880707
sensor_14_t-21,0.00036271965676917323
sensor_3_t-30,0.0003586520292446739
sensor_15_t-38,0.0003562764287879097
sensor_7_t-31,0.00035601911751024845
sensor_13_t-34,0.00035312045620950714
sensor_15_t-10,0.0003519614604901556
sensor_3_t-12,0.0003470408642228928
sensor_14_t-22,0.00034637798627979837
sensor_2_t-35,0.00034347947074033955
sensor_20_t-38,0.00034337105814559536
sensor_9_t-20,0.00034318492146263776
sensor_2_t-10,0.0003418250148589316
sensor_8_t-6,0.0003379029162355332
sensor_7_t-30,0.0003374866896701526
sensor_14_t-9,0.00033568835970557484
sensor_14_t-27,0.0003355517701590279
sensor_15_t-9,0.0003351131579378263
sensor_15_t-13,0.00033407949538467505
sensor_8_t-7,0.0003337024801958524
op_setting_1_t-39,0.00033256380477481013
sensor_20_t-6,0.0003320678754343945
sensor_3_t-9,0.0003310777748563684
sensor_12_t-27,0.0003307467197672613
sensor_20_t-35,0.0003296608303164837
sensor_12_t-11,0.0003288358377358621
sensor_20_t-32,0.0003280691631820853
sensor_12_t-25,0.00032727614712485694
sensor_20_t-9,0.00032645814173738145
sensor_4_t-11,0.0003255760066421044
sensor_15_t-33,0.0003244166690464398
sensor_3_t-8,0.0003240752514804005
sensor_15_t-14,0.0003235918022854401
sensor_12_t-26,0.00032318288841637414
sensor_2_t-11,0.0003213694867104151
sensor_13_t-5,0.00032028029065198045
sensor_2_t-31,0.0003201183440881838
sensor_2_t-28,0.0003196967489793736
sensor_4_t-13,0.0003178081872225585
sensor_7_t-9,0.00031758155558730446
sensor_11_t-28,0.00031745181043515584
sensor_15_t-29,0.00031644925349127523
sensor_3_t-22,0.00031491931845962964
sensor_4_t-16,0.00031436487215727677
sensor_3_t-7,0.0003123403367691449
sensor_21_t-11,0.00031100693674035825
sensor_3_t-33,0.0003109104803902644
sensor_11_t-29,0.0003104032251522158
sensor_14_t-25,0.0003087034185912825
sensor_4_t-26,0.00030846097899522753
sensor_21_t-10,0.0003080996152310553
sensor_14_t-20,0.0003067169253341524
sensor_15_t-31,0.0003065126049977369
sensor_15_t-32,0.00030650127896179034
sensor_13_t-7,0.00030641837996555927
sensor_8_t-33,0.0003050442609416943
sensor_21_t-33,0.00030461604995588677
sensor_4_t-28,0.00030373144142534816
sensor_9_t-12,0.0003030346293564029
sensor_3_t-34,0.00030272943450256783
sensor_8_t-32,0.00030269694358358727
sensor_3_t-35,0.00030203345647684184
sensor_20_t-7,0.0003017001876349667
sensor_4_t-27,0.00030064967240708433
sensor_3_t-16,0.00030038232846517604
sensor_11_t-14,0.0003000858744468671
sensor_11_t-12,0.0002998911075141611
sensor_14_t-23,0.00029987221320274665
sensor_2_t-32,0.0002988190156351449
sensor_7_t-12,0.0002969331568620612
sensor_21_t-34,0.0002964450559165251
sensor_14_t-29,0.00029643881897090774
sensor_20_t-36,0.0002954313044546713
sensor_2_t-38,0.000295209009060525
sensor_14_t-24,0.0002950919421404591
sensor_3_t-39,0.0002948973632984733
sensor_20_t-8,0.00029486736135229925
sensor_15_t-23,0.0002945976298289222
sensor_3_t-23,0.00029430039364375816
sensor_8_t-8,0.0002942635480920295
sensor_15_t-12,0.00029272958728291174
sensor_4_t-15,0.00029256871365417487
op_setting_1_t-37,0.0002919354830148257
sensor_3_t-20,0.0002908947953677986
sensor_3_t-28,0.00029027655378733306
sensor_3_t-11,0.0002891175039906223
sensor_4_t-24,0.0002887686708146759
sensor_21_t-29,0.0002878708342897009
sensor_15_t-11,0.00028735406973575263
sensor_20_t-33,0.00028609680492800967
sensor_9_t-26,0.00028603786650001237
sensor_7_t-29,0.0002847859676480597
sensor_11_t-15,0.00028476133830085355
sensor_14_t-26,0.00028465338807183866
sensor_11_t-31,0.00028322986762649297
op_setting_1_t-29,0.00028269829273473815
sensor_3_t-10,0.0002825133812868113
sensor_2_t-27,0.000282222865290025
sensor_9_t-38,0.000282128802950791
sensor_21_t-27,0.00028078661659261994
sensor_4_t-22,0.00028028842105736834
sensor_15_t-21,0.0002802519019604032
sensor_15_t-28,0.0002798883440615992
sensor_20_t-28,0.0002796414058856445
sensor_12_t-28,0.00027958427864267527
op_setting_1_t-24,0.0002789882035971452
sensor_9_t-18,0.00027888014799740227
sensor_20_t-29,0.00027850946052765326
sensor_15_t-22,0.00027800732747745914
op_setting_1_t-26,0.00027788798498348273
sensor_20_t-37,0.0002774428726814282
sensor_9_t-25,0.00027686989318806584
sensor_21_t-31,0.0002760216176140374
sensor_3_t-29,0.00027548042435031404
sensor_2_t-22,0.00027493235950899725
sensor_12_t-15,0.0002746813315182628
sensor_13_t-6,0.0002746531256522009
sensor_13_t-30,0.00027460277010829716
sensor_21_t-20,0.00027440665164552935
sensor_3_t-21,0.00027395551118651753
sensor_11_t-25,0.00027266329372350675
sensor_3_t-26,0.0002725717517066495
sensor_3_t-25,0.00027254622468056964
sensor_15_t-18,0.0002713104953981276
sensor_15_t-26,0.0002711390225212508
sensor_21_t-21,0.0002709828479990336
sensor_4_t-18,0.00027095730749216845
sensor_13_t-29,0.0002707967858081462
sensor_12_t-24,0.00026968745593427244
sensor_15_t-24,0.0002689080662386156
sensor_20_t-34,0.0002687063605296992
op_setting_1_t-1,0.00026795625275208274
sensor_21_t-18,0.00026681242905105885
sensor_15_t-17,0.0002661859451604926
op_setting_1_t-18,0.0002656176666925912
sensor_9_t-34,0.0002650249498359917
sensor_7_t-27,0.00026405137353661517
sensor_4_t-21,0.00026387297424205293
sensor_9_t-27,0.0002622771811750063
sensor_8_t-31,0.00026184276123482504
op_setting_1_t-31,0.0002617543742554598
sensor_21_t-19,0.00026171277635746946
sensor_15_t-20,0.0002606809575450844
sensor_15_t-15,0.00026025328493475076
sensor_9_t-14,0.0002599855692189408
op_setting_1_t-21,0.0002599777459139296
op_setting_1_t-25,0.0002599566417725071
sensor_21_t-13,0.00025882374179586045
sensor_4_t-17,0.0002588054995938034
sensor_2_t-12,0.0002587211473151481
sensor_13_t-32,0.00025826070139846444
sensor_7_t-13,0.0002582203576690267
sensor_11_t-13,0.00025788924969473914
sensor_9_t-35,0.00025779737537276123
sensor_7_t-17,0.0002574177672250171
sensor_3_t-36,0.00025665075488371915
sensor_2_t-18,0.00025661527778738594
sensor_21_t-24,0.0002560918635738478
op_setting_1_t-4,0.0002560786325717634
sensor_9_t-24,0.00025577096693878127
sensor_21_t-16,0.00025572873526392346
sensor_2_t-15,0.00025570765294277226
sensor_12_t-19,0.0002544509464471991
sensor_21_t-32,0.0002543768982034942
sensor_3_t-17,0.00025409166533898076
sensor_20_t-11,0.00025361460571154775
sensor_13_t-28,0.00025350698517589737
sensor_7_t-22,0.00025330912011658927
sensor_4_t-14,0.0002528911143677443
sensor_2_t-13,0.00025274351811204696
sensor_3_t-31,0.0002523374420298972
sensor_21_t-28,0.00025101469854544196
sensor_2_t-29,0.0002508652626119096
sensor_20_t-31,0.0002508154830098606
sensor_4_t-23,0.0002505145379128889
op_setting_1_t-20,0.0002490914536082659
sensor_2_t-14,0.0002485238959294412
op_setting_1_t-13,0.0002479921412284683
sensor_7_t-20,0.00024739025756956713
sensor_9_t-37,0.00024697391650200053
sensor_3_t-19,0.000245576524293732
sensor_3_t-38,0.0002455399781773035
sensor_2_t-33,0.00024543111313319655
sensor_15_t-16,0.0002453050882523856
sensor_7_t-26,0.0002450558514883439
sensor_9_t-39,0.0002447946235723594
op_setting_1_t-14,0.0002446218245314357
sensor_3_t-27,0.00024446777194765267
sensor_2_t-17,0.0002444293780970136
op_setting_1_t-11,0.00024400480486329212
op_setting_1_t-34,0.0002430843269818466
sensor_3_t-15,0.0002424932409528102
sensor_9_t-29,0.00024205491283997292
sensor_20_t-13,0.00024121660060320843
op_setting_1_t-33,0.00024086195510853394
sensor_21_t-12,0.00023859406620832253
sensor_20_t-10,0.00023840753647809878
sensor_2_t-9,0.00023831684437553867
sensor_20_t-27,0.0002376016826744582
sensor_2_t-20,0.0002372319022376567
sensor_11_t-23,0.00023629517696207444
sensor_2_t-37,0.0002359121350385996
sensor_9_t-16,0.00023583527830864013
sensor_7_t-21,0.00023565983837401636
sensor_11_t-30,0.00023565140902598083
sensor_4_t-20,0.0002356438792801641
op_setting_1_t-16,0.0002350636421650717
sensor_7_t-23,0.00023505177246619402
sensor_13_t-31,0.00023385176050395794
sensor_12_t-12,0.0002337288589708907
sensor_2_t-23,0.00023372730718623587
sensor_12_t-20,0.0002334751436508858
sensor_2_t-16,0.00023339224515809385
op_setting_1_t-0,0.00023255977663785878
sensor_20_t-21,0.00023209844831416612
sensor_21_t-26,0.00023175805230984465
sensor_15_t-27,0.0002307427033003229
op_setting_1_t-10,0.00023056045679462802
sensor_7_t-25,0.00023040614512271607
sensor_12_t-23,0.00023002080685169255
op_setting_1_t-15,0.00022990150727173023
sensor_9_t-31,0.00022977875778076967
sensor_12_t-16,0.00022946771849329884
sensor_15_t-19,0.0002294307288690803
sensor_7_t-24,0.00022892433666592613
op_setting_1_t-5,0.00022846783881609722
sensor_9_t-22,0.00022834514193299205
sensor_11_t-16,0.0002275810812707439
op_setting_1_t-32,0.0002269241696233369
op_setting_1_t-9,0.0002261870590380115
op_setting_1_t-6,0.00022610257617417063
op_setting_1_t-12,0.00022560083373571651
sensor_3_t-18,0.00022541612408558345
sensor_11_t-26,0.00022528326472242975
sensor_17_t-0,0.0002249173583424667
sensor_21_t-14,0.00022441858604331047
sensor_21_t-25,0.0002239441933170225
sensor_7_t-16,0.0002222574802178049
op_setting_1_t-36,0.00022172040702663794
sensor_21_t-30,0.00022168397064888982
sensor_20_t-24,0.0002215505431474623
sensor_20_t-12,0.00022142776957923918
op_setting_1_t-28,0.0002214041072915006
op_setting_1_t-35,0.00022049619718470114
sensor_3_t-13,0.00022001151713039126
sensor_15_t-25,0.00021958084343900883
sensor_7_t-28,0.00021952656181388775
sensor_20_t-15,0.0002188749513535425
sensor_9_t-19,0.00021819854603050227
sensor_9_t-15,0.00021790137358586003
sensor_2_t-21,0.00021789993369347515
sensor_2_t-25,0.0002176683677308865
op_setting_1_t-7,0.00021766797941954937
sensor_12_t-14,0.0002173732840684543
sensor_21_t-23,0.00021737119533270883
sensor_11_t-20,0.00021704956225431112
sensor_21_t-9,0.00021627847541573437
sensor_7_t-19,0.00021564550088738803
sensor_7_t-15,0.00021496056688608448
sensor_9_t-30,0.00021369960279976039
op_setting_1_t-23,0.00021321328602554092
sensor_7_t-18,0.00021253429347362982
sensor_21_t-17,0.00021224375041649084
op_setting_1_t-38,0.00021215172116167822
sensor_3_t-24,0.00021184234066670086
sensor_3_t-32,0.00021145831885454174
op_setting_1_t-30,0.00021122326817875326
sensor_12_t-17,0.00021118596158807709
sensor_20_t-26,0.000210846542714418
op_setting_1_t-22,0.00021046139398115562
op_setting_1_t-8,0.00020933339692572834
sensor_2_t-19,0.00020924890565882142
sensor_8_t-9,0.00020906782867818625
sensor_20_t-20,0.00020877212603920045
sensor_11_t-19,0.0002086404915045147
sensor_20_t-22,0.00020855475387706427
sensor_2_t-26,0.00020816888548448465
sensor_21_t-22,0.00020783735773184287
sensor_4_t-25,0.00020733902324426178
op_setting_1_t-19,0.00020726578417401293
op_setting_1_t-27,0.00020662797642583718
sensor_8_t-10,0.0002065066979599067
sensor_9_t-28,0.00020615912529112858
sensor_2_t-30,0.00020218303703949578
sensor_11_t-27,0.0002013452410363621
sensor_20_t-25,0.00020072576398727556
sensor_20_t-30,0.0002006208379262505
sensor_3_t-14,0.0002004896860873157
sensor_11_t-18,0.00019969479659526562
sensor_9_t-33,0.00019851709158738237
sensor_9_t-17,0.0001974287843562359
sensor_2_t-24,0.00019690629256350985
sensor_13_t-8,0.0001968054629595982
sensor_7_t-14,0.00019664584958485108
sensor_13_t-26,0.0001947365313133557
sensor_20_t-17,0.00019331998719816407
op_setting_1_t-2,0.00019320749072850585
op_setting_1_t-17,0.0001906801075843341
sensor_20_t-19,0.0001900747834118369
sensor_20_t-16,0.0001890018171689692
sensor_4_t-19,0.0001886119301739476
sensor_12_t-22,0.00018803697960779773
sensor_9_t-23,0.0001879780807689109
sensor_11_t-17,0.00018794728038586193
sensor_21_t-15,0.0001878181253564104
sensor_12_t-21,0.00018566548534263382
sensor_8_t-29,0.0001848036207120094
op_setting_1_t-3,0.00018237081495242854
sensor_8_t-26,0.00018235538893930764
sensor_13_t-12,0.00018110207323017257
sensor_20_t-18,0.00018032921723483284
sensor_12_t-18,0.00017743130367830402
sensor_8_t-30,0.00017667548900268944
sensor_13_t-14,0.00017417563027959256
sensor_9_t-36,0.00017057455235065054
sensor_8_t-27,0.00016864083796107521
sensor_20_t-14,0.00016830541805465358
op_setting_2_t-34,0.00016769287147867088
op_setting_2_t-30,0.00016742079047516261
sensor_8_t-13,0.0001661398395295379
sensor_11_t-24,0.00016491139707804724
sensor_11_t-22,0.00016450077138766554
sensor_17_t-3,0.0001641945229928558
sensor_13_t-13,0.0001639917987879749
sensor_20_t-23,0.00016283783466285902
sensor_13_t-11,0.00016061295672143076
sensor_9_t-32,0.00015994886292596225
sensor_8_t-28,0.00015775639223456663
sensor_17_t-2,0.00015772229126907004
sensor_8_t-12,0.00015642108349468495
op_setting_2_t-4,0.00015499374537432926
op_setting_2_t-35,0.00015317161796815916
sensor_17_t-5,0.0001479948202263326
sensor_11_t-21,0.00014765795600749912
sensor_8_t-11,0.0001476392466177146
sensor_13_t-27,0.00014428172386007562
op_setting_2_t-7,0.00014394878461595478
op_setting_2_t-38,0.00014176304956684254
sensor_17_t-4,0.00014169380770148463
sensor_8_t-14,0.0001414585274263225
sensor_13_t-25,0.00013867964586789853
op_setting_2_t-39,0.0001385420160663956
sensor_13_t-10,0.00013800625028791288
sensor_13_t-15,0.00013654385557176633
sensor_8_t-25,0.00013571808111072776
sensor_17_t-1,0.0001322883176396599
op_setting_2_t-14,0.00013112389792716345
op_setting_2_t-33,0.00013038176306982662
op_setting_2_t-31,0.00013022649107353
sensor_13_t-24,0.00012943104628152516
sensor_8_t-23,0.00012822859100178395
op_setting_2_t-28,0.00012604587441348574
sensor_13_t-9,0.00012557958617548612
op_setting_2_t-15,0.00012533941988184232
sensor_8_t-24,0.0001244675226589465
sensor_13_t-19,0.00012395615834946607
op_setting_2_t-17,0.00012347414742048916
op_setting_2_t-3,0.00012331531379914756
sensor_8_t-19,0.00012141862680529191
sensor_13_t-21,0.00012017571738328276
op_setting_2_t-37,0.00011948605092841436
op_setting_2_t-12,0.00011925875724364497
sensor_17_t-6,0.00011904495332795661
op_setting_2_t-24,0.00011670603109683148
op_setting_2_t-2,0.00011566013585575683
op_setting_2_t-5,0.00011564974183097386
op_setting_2_t-26,0.00011542063158056855
op_setting_2_t-11,0.00011536312455454318
op_setting_2_t-21,0.0001149397275263705
op_setting_2_t-19,0.00011133064905612638
op_setting_2_t-18,0.00011098799444420882
sensor_8_t-15,0.00011060404102645013
op_setting_2_t-20,0.00010962227721430596
op_setting_2_t-0,0.00010960376739919032
sensor_13_t-18,0.00010650596860022685
op_setting_2_t-25,0.00010588312281311363
sensor_13_t-16,0.00010585414300127577
sensor_13_t-23,0.00010474612258369638
op_setting_2_t-23,0.00010456392197784911
op_setting_2_t-6,0.00010395444372055208
op_setting_2_t-22,0.00010313030175017114
op_setting_2_t-10,0.00010262591010721732
op_setting_2_t-27,0.00010259744422092943
sensor_13_t-17,0.00010240528118131888
sensor_8_t-20,0.00010172461243706107
sensor_13_t-22,0.00010164322533954934
op_setting_2_t-13,0.0001013258099049821
sensor_8_t-17,9.988608380429103e-05
sensor_17_t-7,9.98495753586963e-05
op_setting_2_t-16,9.821049012022402e-05
op_setting_2_t-29,9.579122765725093e-05
op_setting_2_t-8,9.518654758676011e-05
sensor_8_t-21,9.46955215835449e-05
op_setting_2_t-1,9.464270573912248e-05
sensor_13_t-20,9.443110165906855e-05
sensor_8_t-18,9.182475717963845e-05
op_setting_2_t-32,8.982964552621093e-05
op_setting_2_t-9,8.626104635343419e-05
op_setting_2_t-36,8.5250658675311e-05
sensor_17_t-11,8.496379023294297e-05
sensor_8_t-22,7.949845303189423e-05
sensor_17_t-18,7.884480012944105e-05
sensor_8_t-16,7.639433887514328e-05
sensor_17_t-15,7.562991763290245e-05
sensor_17_t-9,7.413640238036363e-05
sensor_17_t-8,7.395345560717085e-05
sensor_17_t-30,7.385258290237941e-05
sensor_17_t-37,6.840341641522765e-05
sensor_17_t-27,6.836141721148975e-05
sensor_17_t-36,6.608961717984935e-05
sensor_17_t-34,6.48578366023366e-05
sensor_17_t-10,6.364969853574356e-05
sensor_17_t-35,6.112353087240592e-05
sensor_17_t-14,5.9435278847910734e-05
sensor_17_t-20,5.8563651345543387e-05
sensor_17_t-19,5.840519090209339e-05
sensor_17_t-17,5.8259237828085465e-05
sensor_17_t-39,5.775428179533383e-05
sensor_17_t-31,5.7668095142735105e-05
sensor_17_t-33,5.662604993056542e-05
sensor_17_t-12,5.544232173902784e-05
sensor_17_t-26,5.437964789809327e-05
sensor_17_t-23,5.3610586063705625e-05
sensor_17_t-16,5.274091010436911e-05
sensor_17_t-13,5.162513947084039e-05
sensor_17_t-25,4.864172661433146e-05
sensor_17_t-38,4.76762835528913e-05
sensor_17_t-21,4.640870242454006e-05
sensor_17_t-22,4.335325552110076e-05
sensor_17_t-29,4.1762991340909066e-05
sensor_17_t-32,3.956779760594737e-05
sensor_17_t-24,3.74335754194219e-05
sensor_17_t-28,3.348542699178615e-05
sensor_6_t-29,8.496056417817918e-06
sensor_6_t-32,7.218947890152224e-06
sensor_6_t-36,6.607503252533098e-06
sensor_6_t-31,6.4755447144580876e-06
sensor_6_t-17,6.305646442178461e-06
sensor_6_t-21,5.882324783973534e-06
sensor_6_t-19,5.257192312363198e-06
sensor_6_t-35,4.743034668726502e-06
sensor_6_t-24,2.9747266405247714e-06
sensor_6_t-38,2.9127679789569134e-06
sensor_6_t-16,2.8496957066697366e-06
sensor_6_t-30,2.775438871009368e-06
sensor_6_t-22,2.741148887318441e-06
sensor_6_t-23,2.6268272077951324e-06
sensor_6_t-0,2.530565687063713e-06
sensor_6_t-9,2.492420714981989e-06
sensor_6_t-20,2.3605829657466407e-06
sensor_6_t-5,2.348165852476268e-06
sensor_6_t-34,2.2695480887832547e-06
sensor_6_t-25,2.1515150162781867e-06
sensor_6_t-2,1.8913668970784654e-06
sensor_6_t-26,1.77337225023208e-06
sensor_6_t-11,1.5648236832735746e-06
sensor_6_t-39,1.2447386043549493e-06
sensor_6_t-13,8.904288217778437e-07
sensor_6_t-1,6.339697332677735e-07
sensor_6_t-12,5.435559726930241e-07
sensor_6_t-10,4.940034944424914e-07
sensor_6_t-37,4.814140091559868e-07
sensor_6_t-4,4.6875632556549215e-07
sensor_6_t-33,4.147849135664646e-07
sensor_6_t-28,4.071494527864978e-07
sensor_6_t-27,3.9500543612117077e-07
sensor_6_t-15,3.791600421462497e-07
sensor_6_t-3,2.94824622459865e-07
sensor_6_t-7,2.594726812335239e-07
sensor_6_t-14,2.2411069163111086e-07
sensor_6_t-8,1.289856549669951e-07
sensor_6_t-18,1.004388640448737e-07
sensor_6_t-6,1.0723205501304378e-08
