engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,RUL_CLIPPED
2,12,0.0033,0.0004,100.0,518.67,642.02,1586.0,1391.8,14.62,21.57,553.41,2387.98,9046.77,1.3,47.14,521.62,2387.95,8130.23,8.3762,0.03,391,2388,100.0,39.04,23.4495,253,241,125
2,13,0.0015,0.0002,100.0,518.67,642.04,1586.98,1396.97,14.62,21.58,553.28,2387.96,9054.85,1.3,46.91,521.42,2387.95,8132.7,8.384,0.03,391,2388,100.0,38.93,23.3283,253,240,125
2,14,0.0018,0.0001,100.0,518.67,642.1,1582.02,1389.36,14.62,21.58,553.82,2388.0,9043.46,1.3,47.14,521.45,2387.97,8139.32,8.4271,0.03,391,2388,100.0,39.01,23.4402,253,239,125
2,15,-0.0011,-0.0,100.0,518.67,641.65,1585.65,1397.7,14.62,21.57,553.45,2387.96,9044.96,1.3,47.05,521.73,2387.97,8132.71,8.3684,0.03,391,2388,100.0,39.19,23.5025,253,238,125
2,16,0.0019,-0.0,100.0,518.67,641.93,1577.45,1394.98,14.62,21.58,553.58,2387.95,9045.62,1.3,47.06,521.55,2387.95,8133.26,8.3934,0.03,392,2388,100.0,39.22,23.4058,253,237,125
2,17,0.0022,0.0005,100.0,518.67,642.03,1578.46,1397.59,14.62,21.57,553.75,2387.95,9049.59,1.3,47.04,521.14,2387.97,8138.48,8.429,0.03,391,2388,100.0,39.06,23.5077,253,236,125
2,18,-0.0031,0.0004,100.0,518.67,641.87,1591.05,1396.81,14.62,21.58,553.32,2388.02,9050.22,1.3,47.08,522.01,2387.98,8135.9,8.3957,0.03,391,2388,100.0,39.14,23.4434,253,235,125
2,19,0.0032,-0.0002,100.0,518.67,641.52,1576.3,1396.89,14.62,21.58,554.13,2387.92,9045.3,1.3,46.91,521.71,2387.93,8130.97,8.3587,0.03,391,2388,100.0,39.15,23.3773,253,234,125
2,20,0.0048,0.0001,100.0,518.67,642.31,1575.09,1395.13,14.62,21.58,553.55,2387.93,9044.52,1.3,47.07,521.93,2387.98,8139.89,8.3953,0.03,390,2388,100.0,38.98,23.3479,253,233,125
2,21,-0.003,-0.0002,100.0,518.67,642.09,1578.56,1394.7,14.62,21.58,553.34,2387.96,9044.37,1.3,47.21,521.37,2387.99,8136.5,8.4142,0.03,391,2388,100.0,39.1,23.4155,253,232,125
2,22,0.0007,-0.0002,100.0,518.67,641.95,1573.48,1389.61,14.62,21.57,553.24,2388.01,9047.02,1.3,47.19,521.51,2387.99,8135.31,8.3799,0.03,391,2388,100.0,39.18,23.4589,253,231,125
2,23,-0.0037,-0.0004,100.0,518.67,642.17,1580.91,1395.04,14.62,21.58,553.68,2388.01,9053.24,1.3,46.88,521.74,2387.98,8135.64,8.3688,0.03,391,2388,100.0,38.92,23.3916,253,230,125
2,24,0.0019,-0.0003,100.0,518.67,642.1,1578.49,1395.34,14.62,21.57,553.92,2388.01,9050.62,1.3,46.99,521.18,2387.93,8137.88,8.3553,0.03,390,2388,100.0,39.1,23.3831,253,229,125
2,25,-0.0058,-0.0002,100.0,518.67,642.12,1581.65,1399.58,14.62,21.58,554.27,2387.94,9050.52,1.3,46.88,521.81,2387.95,8139.23,8.3802,0.03,392,2388,100.0,39.16,23.448,253,228,125
2,26,-0.0032,-0.0001,100.0,518.67,642.23,1584.15,1393.97,14.62,21.57,553.45,2387.98,9054.37,1.3,47.11,521.44,2387.94,8129.93,8.3943,0.03,392,2388,100.0,38.73,23.4559,253,227,125
2,27,-0.0001,0.0001,100.0,518.67,641.54,1577.87,1391.71,14.62,21.58,554.09,2387.94,9041.13,1.3,46.93,521.67,2387.96,8136.63,8.3707,0.03,390,2388,100.0,39.08,23.3331,253,226,125
2,28,0.0001,0.0002,100.0,518.67,641.82,1584.36,1397.54,14.62,21.58,553.36,2387.95,9059.43,1.3,47.24,521.39,2387.94,8131.07,8.4026,0.03,392,2388,100.0,39.24,23.4134,253,225,125
2,29,-0.0028,-0.0003,100.0,518.67,642.4,1572.01,1394.2,14.62,21.58,553.63,2388.03,9052.54,1.3,47.1,521.81,2387.98,8129.73,8.4134,0.03,389,2388,100.0,39.03,23.3418,253,224,125
2,30,-0.001,0.0003,100.0,518.67,642.06,1578.59,1387.6,14.62,21.57,553.16,2387.93,9053.52,1.3,47.03,521.62,2387.89,8131.1,8.3787,0.03,392,2388,100.0,38.87,23.448,253,223,125
2,31,0.0027,-0.0,100.0,518.67,642.02,1586.97,1400.91,14.62,21.58,553.88,2388.02,9053.33,1.3,47.04,522.24,2387.95,8135.96,8.3974,0.03,393,2388,100.0,38.88,23.4164,253,222,125
2,32,0.0004,-0.0003,100.0,518.67,642.73,1587.26,1397.02,14.62,21.58,553.14,2387.97,9048.48,1.3,47.13,521.64,2388.02,8136.26,8.397,0.03,393,2388,100.0,38.96,23.4165,253,221,125
2,33,-0.0037,0.0004,100.0,518.67,642.19,1582.11,1393.73,14.62,21.58,552.91,2387.98,9047.02,1.3,47.17,521.69,2388.01,8135.93,8.3963,0.03,389,2388,100.0,39.21,23.4763,253,220,125
2,34,-0.0001,0.0001,100.0,518.67,641.58,1576.89,1405.99,14.62,21.58,552.93,2387.92,9051.88,1.3,47.11,521.09,2388.01,8134.59,8.4008,0.03,390,2388,100.0,38.98,23.5187,253,219,125
2,35,-0.0015,0.0001,100.0,518.67,642.13,1576.56,1395.42,14.62,21.57,552.39,2387.98,9051.72,1.3,47.0,522.02,2387.95,8136.53,8.3746,0.03,392,2388,100.0,38.94,23.4056,253,218,125
2,36,-0.0012,-0.0001,100.0,518.67,641.99,1579.98,1395.61,14.62,21.58,553.7,2387.94,9053.43,1.3,46.97,521.81,2387.97,8137.96,8.3788,0.03,392,2388,100.0,39.04,23.4118,253,217,125
2,37,0.0012,0.0005,100.0,518.67,642.04,1586.32,1394.57,14.62,21.57,553.66,2387.96,9052.97,1.3,47.06,521.23,2387.93,8131.23,8.4034,0.03,390,2388,100.0,39.16,23.3607,253,216,125
2,38,0.0027,0.0005,100.0,518.67,642.38,1589.5,1399.06,14.62,21.58,553.77,2388.01,9047.96,1.3,47.05,522.23,2387.98,8138.75,8.3969,0.03,391,2388,100.0,39.15,23.5351,253,215,125
2,39,-0.0003,0.0002,100.0,518.67,641.71,1583.24,1403.38,14.62,21.58,552.83,2387.96,9047.23,1.3,47.15,521.55,2387.99,8133.58,8.3526,0.03,391,2388,100.0,39.15,23.3745,253,214,125
2,40,-0.0014,0.0003,100.0,518.67,641.91,1584.18,1384.36,14.62,21.57,553.5,2387.92,9050.25,1.3,46.92,521.52,2388.02,8132.61,8.4025,0.03,390,2388,100.0,38.88,23.366,253,213,125
2,41,0.0012,-0.0001,100.0,518.67,641.53,1581.87,1392.19,14.62,21.58,554.14,2387.99,9048.4,1.3,47.08,522.01,2388.01,8137.06,8.384,0.03,391,2388,100.0,39.11,23.4565,253,212,125
2,42,0.0014,0.0002,100.0,518.67,641.85,1579.7,1399.94,14.62,21.58,554.31,2387.96,9050.6,1.3,47.11,521.99,2388.04,8133.92,8.3664,0.03,392,2388,100.0,39.13,23.4376,253,211,125
2,43,0.0017,0.0002,100.0,518.67,641.94,1577.89,1390.31,14.62,21.57,553.79,2387.95,9043.72,1.3,47.23,521.26,2387.92,8136.24,8.3886,0.03,391,2388,100.0,39.01,23.4593,253,210,125
2,44,-0.0008,-0.0001,100.0,518.67,642.27,1581.8,1389.99,14.62,21.57,553.55,2387.92,9050.67,1.3,47.07,520.99,2387.93,8126.7,8.3748,0.03,391,2388,100.0,39.04,23.3138,253,209,125
2,45,-0.0006,-0.0002,100.0,518.67,642.29,1585.29,1397.66,14.62,21.58,553.6,2387.98,9054.79,1.3,46.98,521.42,2387.94,8138.1,8.3716,0.03,391,2388,100.0,39.14,23.3739,253,208,125
2,46,0.0029,0.0,100.0,518.67,641.83,1586.09,1389.6,14.62,21.57,553.09,2387.97,9050.52,1.3,46.93,520.99,2387.97,8136.07,8.3731,0.03,391,2388,100.0,38.97,23.3868,253,207,125
2,47,-0.0044,0.0005,100.0,518.67,641.77,1583.5,1399.68,14.62,21.57,554.08,2387.96,9052.09,1.3,47.19,521.54,2387.97,8131.96,8.3751,0.03,390,2388,100.0,39.05,23.3963,253,206,125
2,48,0.0011,0.0002,100.0,518.67,642.34,1582.19,1394.06,14.62,21.58,553.56,2388.0,9051.11,1.3,47.07,521.53,2388.01,8139.34,8.3531,0.03,388,2388,100.0,39.14,23.4012,253,205,125
2,49,0.0018,0.0004,100.0,518.67,642.38,1581.01,1390.29,14.62,21.58,554.05,2388.02,9051.52,1.3,46.95,521.86,2387.99,8137.68,8.3633,0.03,392,2388,100.0,38.99,23.316,253,204,125
2,50,0.0016,0.0002,100.0,518.67,641.88,1576.1,1398.4,14.62,21.58,554.12,2387.96,9051.19,1.3,47.25,522.54,2387.92,8133.21,8.3677,0.03,392,2388,100.0,39.05,23.4077,253,203,125
2,51,0.0004,0.0001,100.0,518.67,641.81,1583.16,1392.22,14.62,21.57,553.77,2387.93,9057.75,1.3,47.08,521.28,2387.96,8134.58,8.3878,0.03,390,2388,100.0,39.04,23.353,253,202,125
2,52,-0.001,0.0001,100.0,518.67,641.83,1586.72,1395.12,14.62,21.58,554.33,2387.93,9052.6,1.3,47.07,521.38,2387.95,8137.59,8.3862,0.03,391,2388,100.0,39.1,23.4066,253,201,125
2,53,0.0012,-0.0002,100.0,518.67,641.8,1588.45,1396.64,14.62,21.58,554.16,2387.93,9046.39,1.3,47.2,522.26,2387.99,8140.34,8.3758,0.03,390,2388,100.0,38.93,23.3963,253,200,125
2,54,0.0016,0.0005,100.0,518.67,642.04,1584.28,1398.44,14.62,21.58,553.92,2387.98,9044.44,1.3,47.19,522.21,2388.01,8134.32,8.3873,0.03,391,2388,100.0,39.18,23.3709,253,199,125
2,55,-0.003,-0.0002,100.0,518.67,642.76,1586.27,1402.33,14.62,21.58,553.62,2387.94,9049.82,1.3,46.96,521.87,2387.94,8135.7,8.3857,0.03,391,2388,100.0,38.91,23.4883,253,198,125
2,56,0.0008,-0.0004,100.0,518.67,642.09,1574.55,1392.24,14.62,21.57,553.58,2387.96,9047.49,1.3,47.1,521.5,2387.92,8129.3,8.3984,0.03,392,2388,100.0,38.95,23.319,253,197,125
2,57,0.0024,-0.0001,100.0,518.67,641.68,1580.44,1387.25,14.62,21.58,553.96,2387.98,9053.1,1.3,47.2,522.09,2388.0,8132.86,8.3965,0.03,390,2388,100.0,39.0,23.4259,253,196,125
2,58,-0.0023,-0.0002,100.0,518.67,642.44,1581.78,1397.62,14.62,21.57,553.76,2387.98,9044.72,1.3,47.13,521.72,2387.97,8139.08,8.3916,0.03,391,2388,100.0,38.98,23.4513,253,195,125
2,59,-0.0011,0.0002,100.0,518.67,641.75,1581.89,1392.91,14.62,21.58,554.36,2387.93,9052.13,1.3,47.24,522.23,2387.98,8135.43,8.3665,0.03,393,2388,100.0,39.08,23.4945,253,194,125
2,60,-0.0013,0.0003,100.0,518.67,641.87,1585.02,1399.01,14.62,21.57,553.89,2387.94,9053.11,1.3,47.12,521.02,2387.95,8134.39,8.3885,0.03,391,2388,100.0,39.05,23.4333,253,193,125
2,61,-0.0004,-0.0003,100.0,518.67,641.77,1580.16,1395.76,14.62,21.57,553.97,2388.02,9051.24,1.3,47.23,522.71,2388.01,8137.85,8.3772,0.03,390,2388,100.0,39.03,23.4243,253,192,125
2,62,-0.0027,0.0005,100.0,518.67,641.92,1583.4,1393.1,14.62,21.57,554.2,2387.95,9048.72,1.3,47.04,521.27,2388.0,8136.41,8.3838,0.03,389,2388,100.0,39.15,23.3995,253,191,125
2,63,-0.0026,-0.0001,100.0,518.67,641.83,1580.15,1396.84,14.62,21.57,553.14,2388.0,9053.96,1.3,47.02,521.59,2387.93,8136.51,8.3776,0.03,390,2388,100.0,38.9,23.4809,253,190,125
2,64,-0.0018,0.0,100.0,518.67,641.97,1573.94,1389.95,14.62,21.57,553.46,2387.98,9049.63,1.3,47.03,521.58,2387.96,8132.71,8.3668,0.03,389,2388,100.0,39.03,23.4233,253,189,125
2,65,0.002,0.0002,100.0,518.67,642.09,1588.11,1395.11,14.62,21.58,553.58,2387.96,9056.79,1.3,47.13,521.22,2387.95,8129.57,8.3809,0.03,392,2388,100.0,39.03,23.4411,253,188,125
2,66,-0.0011,-0.0,100.0,518.67,642.03,1586.02,1396.35,14.62,21.58,553.25,2387.98,9051.84,1.3,46.92,521.86,2388.02,8134.56,8.3818,0.03,391,2388,100.0,38.97,23.3217,253,187,125
2,67,0.0002,-0.0002,100.0,518.67,642.6,1591.5,1400.3,14.62,21.58,553.58,2388.04,9047.16,1.3,47.24,522.21,2387.96,8136.82,8.3807,0.03,392,2388,100.0,39.07,23.5127,253,186,125
2,68,-0.0003,0.0003,100.0,518.67,641.46,1581.05,1396.6,14.62,21.57,553.23,2387.97,9056.35,1.3,47.14,521.35,2387.97,8135.82,8.4042,0.03,392,2388,100.0,39.14,23.3664,253,185,125
2,69,-0.0012,0.0002,100.0,518.67,641.76,1582.92,1399.44,14.62,21.58,554.1,2387.96,9046.53,1.3,47.3,521.76,2387.99,8136.53,8.3641,0.03,390,2388,100.0,39.2,23.4723,253,184,125
2,70,-0.0023,0.0002,100.0,518.67,642.06,1578.49,1392.21,14.62,21.57,553.78,2387.98,9047.31,1.3,47.21,521.18,2387.91,8130.81,8.4146,0.03,393,2388,100.0,39.03,23.377,253,183,125
2,71,0.0009,-0.0004,100.0,518.67,641.56,1575.84,1390.26,14.62,21.57,554.23,2388.01,9052.16,1.3,46.98,521.91,2387.95,8135.15,8.3951,0.03,392,2388,100.0,38.94,23.3499,253,182,125
2,72,0.0005,0.0001,100.0,518.67,641.6,1576.35,1394.93,14.62,21.57,553.18,2387.94,9043.28,1.3,47.14,521.94,2387.95,8131.1,8.3926,0.03,391,2388,100.0,39.15,23.3763,253,181,125
2,73,0.0004,0.0003,100.0,518.67,641.64,1579.98,1388.73,14.62,21.57,554.33,2387.93,9056.11,1.3,47.13,521.66,2387.96,8137.78,8.3748,0.03,392,2388,100.0,39.08,23.4289,253,180,125
2,74,0.0017,0.0005,100.0,518.67,641.76,1584.03,1389.39,14.62,21.58,553.73,2387.98,9052.83,1.3,47.22,521.85,2387.9,8137.85,8.3966,0.03,393,2388,100.0,39.05,23.3354,253,179,125
2,75,0.0056,0.0002,100.0,518.67,641.93,1583.6,1395.75,14.62,21.57,552.74,2387.92,9053.89,1.3,46.9,521.75,2387.96,8136.14,8.4116,0.03,390,2388,100.0,38.99,23.4354,253,178,125
2,76,0.0016,0.0004,100.0,518.67,641.84,1584.63,1396.0,14.62,21.57,553.23,2387.91,9045.74,1.3,47.26,520.88,2388.01,8140.14,8.3884,0.03,391,2388,100.0,39.0,23.4173,253,177,125
2,77,-0.0017,0.0003,100.0,518.67,641.34,1582.22,1398.02,14.62,21.57,553.12,2387.93,9047.59,1.3,47.1,521.21,2387.95,8135.46,8.3872,0.03,392,2388,100.0,39.04,23.5012,253,176,125
2,78,0.001,0.0002,100.0,518.67,641.72,1586.79,1395.99,14.62,21.57,553.84,2387.99,9051.34,1.3,46.94,522.19,2387.98,8136.78,8.3798,0.03,391,2388,100.0,39.01,23.4923,253,175,125
2,79,-0.0019,0.0002,100.0,518.67,642.13,1582.66,1391.53,14.62,21.58,554.06,2387.97,9050.81,1.3,47.25,521.55,2387.99,8133.21,8.3775,0.03,392,2388,100.0,39.05,23.4786,253,174,125
2,80,-0.0011,-0.0002,100.0,518.67,642.2,1588.42,1399.66,14.62,21.58,553.8,2387.93,9054.37,1.3,47.02,521.9,2387.99,8129.09,8.3923,0.03,391,2388,100.0,39.21,23.4163,253,173,125
2,81,-0.0036,0.0001,100.0,518.67,642.37,1582.15,1397.4,14.62,21.58,554.42,2387.96,9047.91,1.3,47.28,521.41,2387.99,8136.5,8.3751,0.03,390,2388,100.0,39.04,23.4595,253,172,125
2,82,-0.0023,-0.0004,100.0,518.67,641.63,1582.74,1392.71,14.62,21.57,554.02,2387.95,9047.85,1.3,47.12,521.74,2387.96,8136.95,8.3558,0.03,393,2388,100.0,38.92,23.3557,253,171,125
2,83,-0.0004,0.0002,100.0,518.67,641.49,1582.4,1388.64,14.62,21.58,553.96,2387.99,9049.96,1.3,47.01,522.02,2387.98,8140.15,8.3632,0.03,391,2388,100.0,38.99,23.4035,253,170,125
2,84,-0.003,-0.0003,100.0,518.67,641.92,1589.33,1393.67,14.62,21.58,553.34,2387.93,9049.96,1.3,46.97,522.12,2387.95,8135.28,8.3565,0.03,391,2388,100.0,39.18,23.4609,253,169,125
2,85,0.0022,0.0,100.0,518.67,642.71,1585.76,1395.11,14.62,21.57,553.83,2387.96,9047.6,1.3,47.0,521.17,2387.96,8137.91,8.382,0.03,393,2388,100.0,38.97,23.3511,253,168,125
2,86,0.0001,-0.0004,100.0,518.67,642.02,1581.56,1404.51,14.62,21.58,554.26,2387.98,9048.75,1.3,47.17,522.13,2387.98,8140.4,8.3947,0.03,391,2388,100.0,39.17,23.4418,253,167,125
2,87,-0.0024,0.0004,100.0,518.67,642.19,1589.37,1391.98,14.62,21.57,553.83,2387.99,9049.17,1.3,47.25,521.73,2388.02,8136.56,8.3774,0.03,392,2388,100.0,39.03,23.3616,253,166,125
2,88,-0.0001,0.0001,100.0,518.67,641.92,1585.34,1400.88,14.62,21.58,553.92,2388.03,9047.26,1.3,47.1,522.31,2387.99,8140.26,8.3478,0.03,391,2388,100.0,38.94,23.3582,253,165,125
2,89,-0.0016,0.0004,100.0,518.67,642.55,1581.11,1396.01,14.62,21.58,554.59,2388.02,9059.73,1.3,46.97,522.01,2387.94,8132.07,8.3569,0.03,393,2388,100.0,39.11,23.3784,253,164,125
2,90,0.0046,-0.0,100.0,518.67,641.86,1584.68,1397.56,14.62,21.58,554.19,2387.98,9050.24,1.3,47.08,522.21,2387.98,8140.24,8.3979,0.03,392,2388,100.0,39.05,23.4873,253,163,125
2,91,0.0003,0.0005,100.0,518.67,642.12,1579.53,1396.85,14.62,21.58,554.11,2388.0,9048.77,1.3,47.13,521.44,2387.95,8138.17,8.3513,0.03,391,2388,100.0,39.09,23.377,253,162,125
2,92,-0.0004,0.0003,100.0,518.67,641.84,1580.18,1389.02,14.62,21.58,554.98,2388.0,9053.85,1.3,47.2,521.66,2387.98,8140.59,8.3445,0.03,391,2388,100.0,39.01,23.3644,253,161,125
2,93,0.0018,-0.0003,100.0,518.67,641.93,1583.84,1390.85,14.62,21.57,553.91,2387.95,9047.61,1.3,47.14,521.18,2387.93,8135.19,8.3792,0.03,391,2388,100.0,38.97,23.3201,253,160,125
2,94,0.0036,0.0,100.0,518.67,641.86,1589.94,1390.68,14.62,21.57,553.7,2387.95,9058.4,1.3,47.02,521.34,2387.95,8134.33,8.3648,0.03,392,2388,100.0,38.86,23.4132,253,159,125
2,95,0.0007,0.0005,100.0,518.67,641.66,1577.37,1390.28,14.62,21.57,553.91,2387.98,9046.58,1.3,47.13,521.62,2387.96,8132.83,8.4022,0.03,391,2388,100.0,39.03,23.525,253,158,125
2,96,0.0034,0.0004,100.0,518.67,642.04,1576.41,1394.97,14.62,21.57,553.98,2387.98,9048.18,1.3,47.2,522.5,2387.97,8136.96,8.3816,0.03,393,2388,100.0,39.04,23.4919,253,157,125
2,97,-0.0006,0.0004,100.0,518.67,641.76,1587.26,1398.07,14.62,21.58,554.2,2387.94,9050.34,1.3,47.11,521.98,2388.02,8135.58,8.3991,0.03,391,2388,100.0,39.13,23.5237,253,156,125
2,98,-0.0029,-0.0001,100.0,518.67,642.12,1576.65,1397.98,14.62,21.58,554.23,2387.99,9048.78,1.3,47.02,521.87,2388.01,8131.42,8.3787,0.03,393,2388,100.0,39.15,23.4681,253,155,125
2,99,-0.0055,0.0,100.0,518.67,642.06,1585.4,1397.87,14.62,21.58,554.56,2388.04,9049.03,1.3,47.25,522.05,2388.02,8139.91,8.3602,0.03,391,2388,100.0,39.01,23.3993,253,154,125
2,100,0.0015,0.0002,100.0,518.67,641.92,1584.46,1400.42,14.62,21.58,554.31,2387.95,9055.13,1.3,47.17,522.23,2387.98,8138.93,8.405,0.03,391,2388,100.0,39.13,23.4464,253,153,125
2,101,0.0034,0.0004,100.0,518.67,641.91,1576.06,1394.77,14.62,21.57,554.27,2387.99,9055.67,1.3,47.12,522.37,2387.94,8140.79,8.3579,0.03,391,2388,100.0,39.32,23.352,253,152,125
2,102,0.0001,-0.0001,100.0,518.67,642.26,1580.79,1398.01,14.62,21.58,554.36,2387.99,9051.41,1.3,47.15,522.09,2387.96,8142.11,8.3846,0.03,391,2388,100.0,39.01,23.492,253,151,125
2,103,0.0048,-0.0003,100.0,518.67,641.94,1583.67,1398.16,14.62,21.58,554.56,2387.96,9056.4,1.3,47.03,522.29,2387.9,8142.83,8.3997,0.03,390,2388,100.0,39.09,23.4696,253,150,125
2,104,-0.003,0.0005,100.0,518.67,642.07,1584.78,1390.81,14.62,21.57,553.78,2387.96,9056.3,1.3,47.07,521.82,2387.98,8135.44,8.4069,0.03,390,2388,100.0,39.02,23.3995,253,149,125
2,105,0.0039,0.0003,100.0,518.67,642.41,1584.01,1394.76,14.62,21.58,555.33,2387.93,9054.4,1.3,47.15,522.68,2388.02,8142.62,8.3764,0.03,392,2388,100.0,39.13,23.3941,253,148,125
2,106,0.0005,-0.0004,100.0,518.67,642.36,1575.28,1398.22,14.62,21.58,554.36,2387.96,9046.92,1.3,47.22,522.13,2388.0,8133.43,8.3927,0.03,392,2388,100.0,38.87,23.3772,253,147,125
2,107,0.0023,0.0003,100.0,518.67,641.99,1587.39,1395.82,14.62,21.58,554.81,2388.02,9051.57,1.3,47.12,522.34,2387.97,8132.87,8.3801,0.03,390,2388,100.0,38.85,23.4349,253,146,125
2,108,0.0042,-0.0,100.0,518.67,641.92,1574.79,1395.01,14.62,21.58,554.34,2387.99,9056.31,1.3,47.15,522.67,2388.02,8138.02,8.3571,0.03,392,2388,100.0,39.13,23.4111,253,145,125
2,109,-0.0058,-0.0001,100.0,518.67,641.97,1579.4,1395.31,14.62,21.57,554.41,2388.02,9052.41,1.3,47.25,522.51,2387.98,8139.21,8.3746,0.03,389,2388,100.0,39.01,23.4286,253,144,125
2,110,0.0005,0.0,100.0,518.67,642.03,1580.92,1399.47,14.62,21.57,554.9,2387.98,9053.85,1.3,47.04,522.4,2387.95,8134.31,8.3776,0.03,390,2388,100.0,38.99,23.335,253,143,125
2,111,0.0034,0.0002,100.0,518.67,641.86,1584.71,1400.65,14.62,21.58,554.45,2388.04,9053.9,1.3,47.02,522.75,2387.97,8134.63,8.3699,0.03,390,2388,100.0,38.9,23.3849,253,142,125
2,112,-0.0004,-0.0001,100.0,518.67,641.53,1582.96,1400.5,14.62,21.57,553.46,2388.01,9054.54,1.3,47.05,522.17,2387.97,8136.35,8.3641,0.03,391,2388,100.0,39.07,23.4808,253,141,125
2,113,0.0012,-0.0004,100.0,518.67,642.34,1582.54,1399.91,14.62,21.57,554.06,2387.96,9046.87,1.3,47.17,522.31,2388.01,8133.62,8.4252,0.03,391,2388,100.0,38.92,23.2873,253,140,125
2,114,0.0002,0.0002,100.0,518.67,642.11,1581.07,1389.94,14.62,21.57,554.85,2388.01,9043.36,1.3,47.18,521.93,2387.96,8132.01,8.399,0.03,391,2388,100.0,39.09,23.4237,253,139,125
2,115,0.0003,0.0001,100.0,518.67,642.44,1578.63,1397.24,14.62,21.57,553.79,2387.99,9046.93,1.3,47.05,521.81,2387.96,8139.39,8.385,0.03,392,2388,100.0,39.18,23.4052,253,138,125
2,116,-0.0002,-0.0002,100.0,518.67,642.28,1579.63,1397.61,14.62,21.57,553.57,2387.96,9051.4,1.3,47.24,522.08,2388.01,8138.73,8.3612,0.03,390,2388,100.0,39.07,23.4288,253,137,125
2,117,-0.0014,0.0001,100.0,518.67,642.02,1586.94,1393.56,14.62,21.58,555.08,2388.03,9048.24,1.3,47.19,523.09,2388.02,8138.38,8.3608,0.03,393,2388,100.0,38.98,23.4458,253,136,125
2,118,0.0002,0.0003,100.0,518.67,642.32,1587.7,1396.19,14.62,21.57,554.21,2387.99,9043.74,1.3,47.13,522.63,2387.96,8137.18,8.4083,0.03,390,2388,100.0,38.96,23.3525,253,135,125
2,119,-0.0015,0.0004,100.0,518.67,642.13,1586.13,1398.36,14.62,21.57,553.67,2387.97,9054.92,1.3,46.95,522.44,2388.02,8130.76,8.396,0.03,392,2388,100.0,39.02,23.353,253,134,125
2,120,0.0033,0.0004,100.0,518.67,641.6,1579.03,1395.71,14.62,21.57,554.62,2388.0,9055.89,1.3,47.12,522.18,2388.03,8138.02,8.3692,0.03,392,2388,100.0,39.14,23.3946,253,133,125
