engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,RUL_CLIPPED
1,68,0.0,0.0,100.0,518.67,642.88,1586.74,1409.1,14.62,21.61,554.08,2388.1,9043.13,1.3,47.58,521.51,2388.15,8120.24,8.478,0.03,394,2388,100.0,38.9,23.2609,149,81,81
1,69,0.0009,0.0009,100.0,518.67,642.48,1591.9,1409.85,14.62,21.61,552.82,2388.15,9042.91,1.3,47.63,521.43,2388.08,8125.99,8.4428,0.03,392,2388,100.0,38.9,23.2975,149,80,80
1,70,42.0024,0.8411,100.0,445.0,549.91,1352.21,1125.0,3.91,5.72,139.43,2211.62,8303.98,1.02,42.04,130.67,2387.57,8073.45,9.3926,0.02,330,2212,100.0,10.53,6.4002,149,79,79
1,71,20.0074,0.7,100.0,491.19,607.44,1482.17,1253.33,9.35,13.65,334.53,2323.93,8712.14,1.08,44.5,314.82,2388.01,8054.48,9.2346,0.02,365,2324,100.0,24.4,14.6559,149,78,78
1,72,25.0057,0.62,60.0,462.54,536.96,1260.81,1040.99,7.05,9.02,175.52,1915.1,7996.85,0.94,36.92,164.35,2028.03,7859.5,10.8678,0.02,307,1915,84.93,14.24,8.6689,149,77,77
1,73,25.0025,0.6217,60.0,462.54,536.57,1260.77,1050.42,7.05,9.03,176.3,1915.13,8004.96,0.94,36.85,164.95,2028.04,7864.94,10.8815,0.02,308,1915,84.93,14.16,8.6025,149,76,76
1,74,20.0033,0.702,100.0,491.19,607.16,1485.05,1253.12,9.35,13.65,334.09,2323.95,8704.89,1.08,44.36,314.49,2388.09,8048.84,9.2487,0.03,366,2324,100.0,24.33,14.689,149,75,75
1,75,25.0039,0.62,60.0,462.54,536.43,1258.23,1049.25,7.05,9.02,175.13,1915.07,7995.45,0.94,36.81,164.46,2027.99,7864.99,10.894,0.02,308,1915,84.93,14.19,8.5761,149,74,74
1,76,25.0023,0.62,60.0,462.54,537.02,1268.7,1049.71,7.05,9.03,176.05,1915.11,8003.74,0.94,36.81,164.05,2028.03,7863.25,10.9035,0.02,308,1915,84.93,14.2,8.6043,149,73,73
1,77,42.0008,0.8405,100.0,445.0,549.99,1356.65,1129.01,3.91,5.71,137.8,2211.59,8304.05,1.02,42.07,130.41,2387.63,8071.77,9.3571,0.02,330,2212,100.0,10.59,6.4279,149,72,72
1,78,25.0024,0.62,60.0,462.54,536.41,1262.7,1048.63,7.05,9.03,175.2,1915.15,8000.19,0.94,36.71,164.53,2027.99,7865.97,10.9131,0.02,308,1915,84.93,14.15,8.5599,149,71,71
1,79,42.0017,0.84,100.0,445.0,549.7,1354.71,1120.3,3.91,5.71,138.79,2211.6,8303.68,1.02,42.15,130.63,2387.63,8065.68,9.3851,0.02,333,2212,100.0,10.71,6.3779,149,70,70
1,80,42.0037,0.84,100.0,445.0,549.39,1362.36,1135.78,3.91,5.71,138.94,2211.57,8304.73,1.02,42.19,130.11,2387.63,8069.07,9.4237,0.02,330,2212,100.0,10.61,6.4276,149,69,69
1,81,20.0011,0.7,100.0,491.19,607.61,1491.73,1263.49,9.35,13.66,335.04,2323.94,8708.2,1.08,44.52,314.39,2388.05,8049.96,9.2411,0.02,366,2324,100.0,24.45,14.6586,149,68,68
1,82,0.0027,0.0008,100.0,518.67,643.26,1588.99,1407.97,14.62,21.61,552.85,2388.2,9039.16,1.3,47.84,521.02,2388.16,8126.13,8.4342,0.03,395,2388,100.0,38.63,23.2127,149,67,67
1,83,42.0068,0.84,100.0,445.0,549.11,1352.66,1135.18,3.91,5.71,138.17,2211.6,8301.72,1.02,42.07,130.25,2387.66,8068.96,9.3919,0.02,332,2212,100.0,10.39,6.2655,149,66,66
1,84,41.9983,0.84,100.0,445.0,549.65,1352.66,1134.46,3.91,5.71,138.3,2211.59,8300.56,1.02,42.26,130.73,2387.66,8069.87,9.3779,0.02,332,2212,100.0,10.64,6.4574,149,65,65
1,85,0.0,0.0011,100.0,518.67,642.74,1587.82,1409.12,14.62,21.61,553.48,2388.1,9041.37,1.3,47.68,521.22,2388.2,8118.69,8.4494,0.03,393,2388,100.0,38.88,23.2781,149,64,64
1,86,42.0045,0.84,100.0,445.0,549.23,1357.31,1129.9,3.91,5.71,138.09,2211.6,8307.89,1.02,42.1,130.21,2387.58,8074.9,9.3934,0.02,332,2212,100.0,10.58,6.2943,149,63,63
1,87,42.0024,0.8413,100.0,445.0,549.92,1353.15,1123.53,3.91,5.72,138.61,2211.56,8309.33,1.02,42.3,130.28,2387.61,8072.4,9.3545,0.02,331,2212,100.0,10.49,6.3436,149,62,62
1,88,35.0043,0.8416,100.0,449.44,555.62,1368.09,1125.3,5.48,8.0,194.0,2222.68,8338.97,1.02,42.1,182.76,2387.78,8051.96,9.383,0.02,335,2223,100.0,14.61,8.8893,149,61,61
1,89,9.9995,0.2514,100.0,489.05,605.25,1504.64,1312.96,10.52,15.5,393.97,2319.06,8763.25,1.26,45.65,371.25,2388.2,8113.05,8.6515,0.03,369,2319,100.0,28.72,17.1524,149,60,60
1,90,0.0003,0.0,100.0,518.67,642.95,1588.98,1409.61,14.62,21.61,553.31,2388.13,9041.44,1.3,47.61,520.9,2388.14,8127.02,8.4451,0.03,396,2388,100.0,38.74,23.1633,149,59,59
1,91,25.0027,0.62,60.0,462.54,536.99,1266.82,1051.87,7.05,9.02,175.02,1915.11,8001.0,0.94,36.97,165.07,2028.02,7863.25,10.9231,0.02,308,1915,84.93,14.17,8.5937,149,58,58
1,92,41.9984,0.8411,100.0,445.0,548.99,1352.89,1137.5,3.91,5.71,138.58,2211.59,8317.33,1.02,42.26,130.61,2387.58,8072.97,9.3743,0.02,332,2212,100.0,10.54,6.3763,149,57,57
1,93,20.0005,0.7009,100.0,491.19,608.0,1486.6,1260.39,9.35,13.66,334.76,2323.95,8717.43,1.08,44.58,314.62,2388.08,8054.57,9.2455,0.02,366,2324,100.0,24.43,14.6864,149,56,56
1,94,41.9992,0.84,100.0,445.0,550.1,1353.17,1126.68,3.91,5.72,139.02,2211.61,8305.16,1.02,42.11,129.63,2387.68,8066.0,9.436,0.02,331,2212,100.0,10.67,6.3511,149,55,55
1,95,35.0058,0.8403,100.0,449.44,555.64,1369.57,1136.49,5.48,8.0,193.87,2222.64,8339.32,1.02,42.0,182.37,2387.76,8058.75,9.3649,0.02,335,2223,100.0,14.8,8.8716,149,54,54
1,96,42.0062,0.8402,100.0,445.0,549.65,1358.37,1125.38,3.91,5.71,139.0,2211.54,8308.02,1.02,42.2,130.49,2387.55,8067.54,9.3981,0.02,330,2212,100.0,10.49,6.3469,149,53,53
1,97,42.0015,0.8413,100.0,445.0,549.43,1354.86,1127.44,3.91,5.71,138.91,2211.66,8314.36,1.02,42.39,130.44,2387.63,8071.46,9.3681,0.02,329,2212,100.0,10.75,6.3409,149,52,52
1,98,0.0025,0.0015,100.0,518.67,643.26,1593.43,1409.77,14.62,21.61,553.19,2388.13,9048.15,1.3,47.49,521.22,2388.17,8124.58,8.4587,0.03,395,2388,100.0,38.62,23.3025,149,51,51
1,99,10.0051,0.2502,100.0,489.05,604.97,1501.19,1309.55,10.52,15.5,393.8,2319.04,8763.64,1.26,45.62,371.05,2388.25,8119.05,8.6636,0.03,369,2319,100.0,28.53,17.1145,149,50,50
1,100,20.0027,0.7,100.0,491.19,607.6,1488.43,1259.11,9.35,13.66,333.85,2323.93,8704.26,1.08,44.83,314.17,2388.06,8048.36,9.249,0.03,367,2324,100.0,24.51,14.6742,149,49,49
1,101,42.0021,0.84,100.0,445.0,549.99,1349.48,1135.38,3.91,5.72,138.37,2211.56,8308.89,1.02,42.19,130.44,2387.62,8066.89,9.3842,0.02,330,2212,100.0,10.5,6.4038,149,48,48
1,102,35.0063,0.84,100.0,449.44,555.9,1376.66,1139.31,5.48,8.0,194.2,2222.67,8342.95,1.02,42.19,182.22,2387.77,8059.02,9.3595,0.02,334,2223,100.0,14.86,8.8523,149,47,47
1,103,20.0057,0.701,100.0,491.19,607.32,1495.89,1258.36,9.35,13.66,334.38,2323.93,8704.52,1.08,44.51,314.23,2388.13,8045.91,9.2488,0.03,366,2324,100.0,24.22,14.7405,149,46,46
1,104,35.0078,0.84,100.0,449.44,556.29,1362.75,1129.45,5.48,8.0,194.42,2222.7,8337.45,1.02,42.13,182.92,2387.77,8056.86,9.3655,0.02,335,2223,100.0,14.81,8.9265,149,45,45
1,105,20.0052,0.7,100.0,491.19,607.04,1487.94,1261.08,9.35,13.66,334.66,2323.99,8712.03,1.08,44.71,314.16,2388.1,8045.38,9.258,0.03,364,2324,100.0,24.37,14.5177,149,44,44
1,106,0.0008,0.0019,100.0,518.67,643.12,1590.38,1414.45,14.62,21.61,552.97,2388.16,9041.7,1.3,47.65,520.52,2388.12,8122.68,8.4556,0.03,394,2388,100.0,38.68,23.2542,149,43,43
1,107,35.0037,0.8411,100.0,449.44,555.85,1365.7,1139.21,5.48,8.0,193.72,2222.69,8344.36,1.02,42.1,183.02,2387.8,8064.94,9.3838,0.02,337,2223,100.0,14.85,8.9967,149,42,42
1,108,41.9998,0.8414,100.0,445.0,550.09,1362.34,1133.92,3.91,5.71,137.57,2211.58,8316.05,1.02,42.25,130.73,2387.7,8066.37,9.3829,0.02,331,2212,100.0,10.42,6.3999,149,41,41
1,109,41.9991,0.8419,100.0,445.0,549.88,1360.26,1137.95,3.91,5.72,138.15,2211.59,8309.36,1.02,42.32,130.97,2387.66,8063.48,9.3712,0.02,332,2212,100.0,10.47,6.3742,149,40,40
1,110,20.0074,0.7019,100.0,491.19,607.79,1489.6,1267.13,9.35,13.66,333.74,2323.96,8709.6,1.07,44.57,314.53,2388.03,8049.06,9.2481,0.03,368,2324,100.0,24.3,14.6406,149,39,39
1,111,0.0027,0.0017,100.0,518.67,643.25,1595.96,1419.21,14.62,21.61,552.63,2388.18,9046.69,1.3,47.84,520.65,2388.18,8117.58,8.4483,0.03,393,2388,100.0,38.47,23.1974,149,38,38
1,112,42.0049,0.84,100.0,445.0,549.91,1360.02,1137.89,3.91,5.72,138.53,2211.46,8306.58,1.02,42.35,130.77,2387.58,8069.51,9.4154,0.02,331,2212,100.0,10.64,6.4053,149,37,37
1,113,0.0013,0.0,100.0,518.67,642.6,1592.73,1418.58,14.62,21.61,552.23,2388.17,9051.13,1.3,47.67,520.45,2388.21,8119.3,8.4546,0.03,392,2388,100.0,38.74,23.2,149,36,36
1,114,35.0026,0.84,100.0,449.44,556.07,1364.28,1136.49,5.48,8.0,194.18,2222.74,8341.01,1.02,42.28,182.57,2387.83,8057.58,9.3308,0.02,335,2223,100.0,14.78,8.7806,149,35,35
1,115,20.0045,0.7013,100.0,491.19,608.28,1481.57,1267.61,9.35,13.66,333.01,2323.98,8716.68,1.07,44.62,314.63,2388.13,8047.51,9.3039,0.02,368,2324,100.0,24.2,14.5302,149,34,34
1,116,24.998,0.62,60.0,462.54,536.47,1267.58,1058.31,7.05,9.03,174.62,1915.12,8004.86,0.94,36.86,164.87,2027.97,7864.76,10.9242,0.02,309,1915,84.93,14.06,8.7042,149,33,33
1,117,25.0,0.6219,60.0,462.54,536.52,1263.31,1048.66,7.05,9.03,175.33,1915.14,7997.68,0.94,37.01,164.11,2028.0,7866.28,10.952,0.02,309,1915,84.93,14.22,8.5179,149,32,32
1,118,35.003,0.84,100.0,449.44,555.76,1373.37,1140.43,5.48,8.0,194.35,2222.68,8343.6,1.02,42.21,182.88,2387.77,8050.26,9.3875,0.02,335,2223,100.0,14.83,8.9242,149,31,31
1,119,25.0056,0.62,60.0,462.54,537.29,1266.53,1061.97,7.05,9.03,175.01,1915.11,7998.7,0.94,36.85,164.87,2027.95,7861.75,10.9068,0.02,307,1915,84.93,14.31,8.5953,149,30,30
1,120,34.9991,0.8409,100.0,449.44,555.99,1369.65,1144.41,5.48,8.0,193.68,2222.68,8342.06,1.02,42.44,182.38,2387.85,8058.79,9.3749,0.02,335,2223,100.0,14.79,8.8366,149,29,29
1,121,10.0062,0.2512,100.0,489.05,605.22,1509.78,1308.64,10.52,15.5,393.39,2319.09,8764.85,1.26,45.71,370.99,2388.3,8109.57,8.7223,0.03,371,2319,100.0,28.51,17.0759,149,28,28
